id,intervention_id,mechanism_id,relation_type,polarity,evidence_for_count,evidence_against_count,evidence_strength_aggregate,context_scope,status,created_at,last_updated
IME-00001,INT-0001,MEC-0003,modulates,unknown,,,0.6806,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00002,INT-0001,MEC-0004,modulates,unknown,,,0.7023,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00003,INT-0002,MEC-0001,modulates,unknown,,,0.6311,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00004,INT-0002,MEC-0010,modulates,unknown,,,0.6408,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00005,INT-0003,MEC-0003,modulates,unknown,,,0.5142,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00006,INT-0004,MEC-0001,modulates,unknown,,,0.5133,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00007,INT-0004,MEC-0007,modulates,unknown,,,0.4797,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00008,INT-0005,MEC-0007,modulates,unknown,,,0.4658,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00009,INT-0006,MEC-0002,modulates,unknown,,,0.5258,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00010,INT-0006,MEC-0005,modulates,unknown,,,0.4756,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00011,INT-0007,MEC-0002,modulates,unknown,,,0.5970,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00012,INT-0007,MEC-0007,modulates,unknown,,,0.5416,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00013,INT-0007,MEC-0010,modulates,unknown,,,0.5885,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00014,INT-0008,MEC-0003,modulates,unknown,,,0.6524,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00015,INT-0010,MEC-0001,modulates,unknown,,,0.3982,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00016,INT-0010,MEC-0003,modulates,unknown,,,0.4038,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00017,INT-0011,MEC-0010,modulates,unknown,,,0.5263,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00018,INT-0012,MEC-0010,modulates,unknown,,,0.5139,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00019,INT-0014,MEC-0002,modulates,unknown,,,0.5544,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00020,INT-0015,MEC-0007,modulates,unknown,,,0.5493,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00021,INT-0017,MEC-0003,modulates,unknown,,,0.5122,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00022,INT-0017,MEC-0007,modulates,unknown,,,0.4722,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00023,INT-0018,MEC-0003,modulates,unknown,,,0.4134,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00024,INT-0019,MEC-0003,modulates,unknown,,,0.3889,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00025,INT-0020,MEC-0001,modulates,unknown,,,0.5173,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00026,INT-0023,MEC-0007,modulates,unknown,,,0.4801,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00027,INT-0025,MEC-0008,modulates,unknown,,,0.6385,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00028,INT-0026,MEC-0008,modulates,unknown,,,0.4152,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00029,INT-0027,MEC-0002,modulates,unknown,,,0.5319,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00030,INT-0027,MEC-0004,modulates,unknown,,,0.5403,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00031,INT-0027,MEC-0005,modulates,unknown,,,0.4811,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00032,INT-0028,MEC-0009,modulates,unknown,,,0.3800,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00033,INT-0028,MEC-0010,modulates,unknown,,,0.5325,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00034,INT-0030,MEC-0003,modulates,unknown,,,0.5944,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00035,INT-0032,MEC-0007,modulates,unknown,,,0.3508,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00036,INT-0035,MEC-0007,modulates,unknown,,,0.4763,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00037,INT-0036,MEC-0009,modulates,unknown,,,0.4336,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00038,INT-0037,MEC-0008,modulates,unknown,,,0.6033,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00039,INT-0039,MEC-0007,modulates,unknown,,,0.3378,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00040,INT-0042,MEC-0008,modulates,unknown,,,0.5123,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00041,INT-0043,MEC-0007,modulates,unknown,,,0.3732,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00042,INT-0044,MEC-0001,modulates,unknown,,,0.4077,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00043,INT-0045,MEC-0010,modulates,unknown,,,0.3936,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00044,INT-0047,MEC-0002,modulates,unknown,,,0.6196,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00045,INT-0050,MEC-0001,modulates,unknown,,,0.4287,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00046,INT-0055,MEC-0010,modulates,unknown,,,0.4546,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00047,INT-0056,MEC-0008,modulates,unknown,,,0.4178,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00048,INT-0057,MEC-0002,modulates,unknown,,,0.4252,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00049,INT-0058,MEC-0003,modulates,unknown,,,0.4095,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00050,INT-0059,MEC-0008,modulates,unknown,,,0.4304,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00051,INT-0060,MEC-0008,modulates,unknown,,,0.4268,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:06:28+00:00
IME-00052,INT-0061,MEC-0016,modulates,supporting,,,0.4945,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00053,INT-0062,MEC-0002,modulates,supporting,,,0.4762,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00054,INT-0062,MEC-0008,modulates,supporting,,,0.4785,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00055,INT-0063,MEC-0007,modulates,supporting,,,0.4218,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00056,INT-0064,MEC-0006,modulates,supporting,,,0.3332,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00057,INT-0065,MEC-0006,modulates,supporting,,,0.5060,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00058,INT-0066,MEC-0016,modulates,supporting,,,0.4772,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00059,INT-0067,MEC-0001,modulates,supporting,,,0.5152,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00060,INT-0068,MEC-0014,modulates,supporting,,,0.5597,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00061,INT-0068,MEC-0010,modulates,supporting,,,0.5696,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00062,INT-0069,MEC-0016,modulates,supporting,,,0.4701,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00063,INT-0070,MEC-0016,modulates,supporting,,,0.4707,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00064,INT-0071,MEC-0019,modulates,supporting,,,0.6406,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00065,INT-0071,MEC-0002,modulates,supporting,,,0.6298,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00066,INT-0072,MEC-0006,modulates,supporting,,,0.4264,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00067,INT-0073,MEC-0019,modulates,supporting,,,0.6429,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00068,INT-0074,MEC-0019,modulates,supporting,,,0.6704,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00069,INT-0075,MEC-0016,modulates,supporting,,,0.5052,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00070,INT-0037,MEC-0011,modulates,supporting,,,0.7063,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00071,INT-0026,MEC-0011,modulates,supporting,,,0.4860,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00072,INT-0028,MEC-0014,modulates,supporting,,,0.6155,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00073,INT-0002,MEC-0014,modulates,supporting,,,0.7408,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00074,INT-0005,MEC-0020,modulates,supporting,,,0.5478,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00075,INT-0038,MEC-0020,modulates,supporting,,,0.5454,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00076,INT-0040,MEC-0020,modulates,supporting,,,0.4096,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00077,INT-0035,MEC-0018,modulates,supporting,,,0.6071,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00078,INT-0035,MEC-0017,modulates,supporting,,,0.6067,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00079,INT-0029,MEC-0017,modulates,supporting,,,0.6263,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00080,INT-0047,MEC-0011,modulates,supporting,,,0.7289,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00081,INT-0007,MEC-0011,modulates,supporting,,,0.7022,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00082,INT-0036,MEC-0015,modulates,supporting,,,0.3650,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:06:28+00:00
IME-00083,INT-0076,MEC-0026,modulates,supporting,,,0.7434,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00084,INT-0076,MEC-0021,modulates,supporting,,,0.7211,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00085,INT-0076,MEC-0022,modulates,supporting,,,0.5783,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00086,INT-0077,MEC-0026,modulates,supporting,,,0.7267,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00087,INT-0077,MEC-0021,modulates,supporting,,,0.7049,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00088,INT-0078,MEC-0026,modulates,supporting,,,0.7083,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00089,INT-0079,MEC-0022,modulates,supporting,,,0.4118,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00090,INT-0080,MEC-0022,modulates,supporting,,,0.4731,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00091,INT-0081,MEC-0026,modulates,supporting,,,0.6889,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00092,INT-0082,MEC-0021,modulates,supporting,,,0.6738,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00093,INT-0083,MEC-0021,modulates,supporting,,,0.6093,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00094,INT-0084,MEC-0024,modulates,supporting,,,0.4674,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00095,INT-0085,MEC-0022,modulates,supporting,,,0.3784,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:06:28+00:00
IME-00096,INT-0086,MEC-0031,modulates,supporting,,,0.4221,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00097,INT-0086,MEC-0028,modulates,supporting,,,0.4593,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00098,INT-0087,MEC-0029,modulates,supporting,,,0.5038,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00099,INT-0088,MEC-0003,modulates,supporting,,,0.6322,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00100,INT-0088,MEC-0010,modulates,supporting,,,0.6332,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00101,INT-0089,MEC-0011,modulates,supporting,,,0.6256,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00102,INT-0089,MEC-0030,modulates,supporting,,,0.5818,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00103,INT-0090,MEC-0028,modulates,supporting,,,0.4756,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00104,INT-0090,MEC-0011,modulates,supporting,,,0.6144,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00105,INT-0090,MEC-0010,modulates,supporting,,,0.6058,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00106,INT-0091,MEC-0027,modulates,supporting,,,0.6181,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00107,INT-0091,MEC-0002,modulates,supporting,,,0.6169,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00108,INT-0048,MEC-0027,modulates,supporting,,,0.6359,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00109,INT-0048,MEC-0030,modulates,supporting,,,0.5903,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00110,INT-0073,MEC-0027,modulates,supporting,,,0.6333,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00111,INT-0002,MEC-0027,modulates,supporting,,,0.7662,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00112,INT-0047,MEC-0028,modulates,supporting,,,0.5643,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00113,INT-0047,MEC-0030,modulates,supporting,,,0.6779,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00114,INT-0007,MEC-0028,modulates,supporting,,,0.5436,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00115,INT-0007,MEC-0030,modulates,supporting,,,0.6531,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00116,INT-0036,MEC-0030,modulates,supporting,,,0.6742,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00117,INT-0013,MEC-0029,modulates,supporting,,,0.6104,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00118,INT-0035,MEC-0028,modulates,supporting,,,0.4781,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00119,INT-0065,MEC-0028,modulates,supporting,,,0.5152,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00120,INT-0033,MEC-0028,modulates,supporting,,,0.3611,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00121,INT-0031,MEC-0028,modulates,supporting,,,0.4504,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00122,INT-0034,MEC-0028,modulates,supporting,,,0.4637,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00123,INT-0037,MEC-0030,modulates,supporting,,,0.6568,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00124,INT-0026,MEC-0011,modulates,supporting,,,0.4860,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00125,INT-0026,MEC-0030,modulates,supporting,,,0.4520,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00126,INT-0028,MEC-0030,modulates,supporting,,,0.5909,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00127,INT-0014,MEC-0031,modulates,supporting,,,0.4639,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00128,INT-0014,MEC-0028,modulates,supporting,,,0.5049,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00129,INT-0003,MEC-0029,modulates,supporting,,,0.5161,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:06:28+00:00
IME-00130,INT-0092,MEC-0010,modulates,supporting,,,0.6590,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00131,INT-0092,MEC-0002,modulates,supporting,,,0.6684,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00132,INT-0092,MEC-0001,modulates,supporting,,,0.6489,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00133,INT-0092,MEC-0027,modulates,supporting,,,0.6697,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00134,INT-0093,MEC-0010,modulates,supporting,,,0.6867,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00135,INT-0093,MEC-0001,modulates,supporting,,,0.6762,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00136,INT-0093,MEC-0003,modulates,supporting,,,0.6856,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00137,INT-0094,MEC-0010,modulates,supporting,,,0.6686,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00138,INT-0094,MEC-0011,modulates,supporting,,,0.6781,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00139,INT-0095,MEC-0014,modulates,supporting,,,0.6222,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00140,INT-0095,MEC-0010,modulates,supporting,,,0.6332,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00141,INT-0095,MEC-0030,modulates,supporting,,,0.5973,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00142,INT-0096,MEC-0010,modulates,supporting,,,0.6964,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00143,INT-0096,MEC-0011,modulates,supporting,,,0.7063,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00144,INT-0096,MEC-0003,modulates,supporting,,,0.6953,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00145,INT-0096,MEC-0031,modulates,supporting,,,0.5025,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
IME-00146,INT-0096,MEC-0029,modulates,supporting,,,0.5932,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:06:28+00:00
